rent_date,rent_station,rent_number,year,month,day,day_name
2020-11-01,EVS_000213,1,2020,11,1,Sunday
2020-11-01,EVS_000278,1,2020,11,1,Sunday
2020-11-01,EVS_000190,2,2020,11,1,Sunday
2020-11-01,EVS_000219,4,2020,11,1,Sunday
2020-11-01,EVS_000137,2,2020,11,1,Sunday
2020-11-01,EVS_000191,1,2020,11,1,Sunday
2020-11-01,EVS_000115,2,2020,11,1,Sunday
2020-11-01,EVS_000167,2,2020,11,1,Sunday
2020-11-01,EVS_000113,3,2020,11,1,Sunday
2020-11-01,EVS_000110,1,2020,11,1,Sunday
2020-11-01,EVS_000097,5,2020,11,1,Sunday
2020-11-01,EVS_000288,5,2020,11,1,Sunday
2020-11-01,EVS_000119,4,2020,11,1,Sunday
2020-11-01,EVS_000118,3,2020,11,1,Sunday
2020-11-01,EVS_000037,2,2020,11,1,Sunday
2020-11-01,EVS_000127,1,2020,11,1,Sunday
2020-11-01,EVS_000265,2,2020,11,1,Sunday
2020-11-01,EVS_000112,1,2020,11,1,Sunday
2020-11-01,EVS_000217,1,2020,11,1,Sunday
2020-11-01,EVS_000132,3,2020,11,1,Sunday
2020-11-01,EVS_000152,2,2020,11,1,Sunday
2020-11-01,EVS_000227,1,2020,11,1,Sunday
2020-11-01,EVS_000276,6,2020,11,1,Sunday
2020-11-02,EVS_000132,4,2020,11,2,Monday
2020-11-02,EVS_000137,1,2020,11,2,Monday
2020-11-02,EVS_000167,7,2020,11,2,Monday
2020-11-02,EVS_000219,2,2020,11,2,Monday
2020-11-02,EVS_000037,1,2020,11,2,Monday
2020-11-02,EVS_000215,2,2020,11,2,Monday
2020-11-02,EVS_000191,2,2020,11,2,Monday
2020-11-02,EVS_000118,2,2020,11,2,Monday
2020-11-02,EVS_000213,1,2020,11,2,Monday
2020-11-02,EVS_000190,3,2020,11,2,Monday
2020-11-02,EVS_000188,1,2020,11,2,Monday
2020-11-02,EVS_000110,1,2020,11,2,Monday
2020-11-02,EVS_000135,1,2020,11,2,Monday
2020-11-03,EVS_000115,2,2020,11,3,Tuesday
2020-11-03,EVS_000262,1,2020,11,3,Tuesday
2020-11-03,EVS_000213,1,2020,11,3,Tuesday
2020-11-03,EVS_000112,1,2020,11,3,Tuesday
2020-11-03,EVS_000139,1,2020,11,3,Tuesday
2020-11-03,EVS_000188,3,2020,11,3,Tuesday
2020-11-03,EVS_000231,1,2020,11,3,Tuesday
2020-11-03,EVS_000167,1,2020,11,3,Tuesday
2020-11-03,EVS_000037,1,2020,11,3,Tuesday
2020-11-03,EVS_000255,2,2020,11,3,Tuesday
2020-11-03,EVS_000137,4,2020,11,3,Tuesday
2020-11-03,EVS_000215,1,2020,11,3,Tuesday
2020-11-03,EVS_000219,2,2020,11,3,Tuesday
2020-11-03,EVS_000110,2,2020,11,3,Tuesday
2020-11-03,EVS_000154,2,2020,11,3,Tuesday
2020-11-04,EVS_000255,3,2020,11,4,Wednesday
2020-11-04,EVS_000215,3,2020,11,4,Wednesday
2020-11-04,EVS_000113,8,2020,11,4,Wednesday
2020-11-04,EVS_000219,3,2020,11,4,Wednesday
2020-11-04,EVS_000190,2,2020,11,4,Wednesday
2020-11-04,EVS_000231,2,2020,11,4,Wednesday
2020-11-04,EVS_000167,2,2020,11,4,Wednesday
2020-11-04,EVS_000097,2,2020,11,4,Wednesday
2020-11-04,EVS_000135,1,2020,11,4,Wednesday
2020-11-04,EVS_000152,1,2020,11,4,Wednesday
2020-11-04,EVS_000196,2,2020,11,4,Wednesday
2020-11-04,EVS_000191,1,2020,11,4,Wednesday
2020-11-04,EVS_000213,2,2020,11,4,Wednesday
2020-11-04,EVS_000110,1,2020,11,4,Wednesday
2020-11-04,EVS_000130,2,2020,11,4,Wednesday
2020-11-04,EVS_000126,1,2020,11,4,Wednesday
2020-11-04,EVS_000132,2,2020,11,4,Wednesday
2020-11-04,EVS_000119,1,2020,11,4,Wednesday
2020-11-04,EVS_000118,1,2020,11,4,Wednesday
2020-11-04,EVS_000227,2,2020,11,4,Wednesday
2020-11-05,EVS_000113,1,2020,11,5,Tuesday
2020-11-05,EVS_000190,1,2020,11,5,Tuesday
2020-11-05,EVS_000213,1,2020,11,5,Tuesday
2020-11-05,EVS_000110,1,2020,11,5,Tuesday
2020-11-05,EVS_000135,2,2020,11,5,Tuesday
2020-11-05,EVS_000139,5,2020,11,5,Tuesday
2020-11-05,EVS_000092,1,2020,11,5,Tuesday
2020-11-05,EVS_000132,4,2020,11,5,Tuesday
2020-11-05,EVS_000188,2,2020,11,5,Tuesday
2020-11-05,EVS_000191,2,2020,11,5,Tuesday
2020-11-05,EVS_000102,3,2020,11,5,Tuesday
2020-11-05,EVS_000118,3,2020,11,5,Tuesday
2020-11-05,EVS_000115,2,2020,11,5,Tuesday
2020-11-05,EVS_000166,1,2020,11,5,Tuesday
2020-11-05,EVS_000264,2,2020,11,5,Tuesday
2020-11-05,EVS_000119,3,2020,11,5,Tuesday
2020-11-05,EVS_000097,8,2020,11,5,Tuesday
2020-11-05,EVS_000152,2,2020,11,5,Tuesday
2020-11-05,EVS_000127,1,2020,11,5,Tuesday
2020-11-05,EVS_000126,2,2020,11,5,Tuesday
2020-11-05,EVS_000276,2,2020,11,5,Tuesday
2020-11-05,EVS_000288,5,2020,11,5,Tuesday
2020-11-05,EVS_000130,1,2020,11,5,Tuesday
2020-11-05,EVS_000112,7,2020,11,5,Tuesday
2020-11-05,EVS_000219,6,2020,11,5,Tuesday
2020-11-05,EVS_000215,2,2020,11,5,Tuesday
2020-11-05,EVS_000255,1,2020,11,5,Tuesday
2020-11-05,EVS_000167,4,2020,11,5,Tuesday
2020-11-05,EVS_000037,2,2020,11,5,Tuesday
2020-11-05,EVS_000256,1,2020,11,5,Tuesday
2020-11-06,EVS_000213,2,2020,11,6,Friday
2020-11-06,EVS_000188,1,2020,11,6,Friday
2020-11-06,EVS_000227,1,2020,11,6,Friday
2020-11-06,EVS_000037,1,2020,11,6,Friday
2020-11-06,EVS_000219,2,2020,11,6,Friday
2020-11-06,EVS_000191,2,2020,11,6,Friday
2020-11-06,EVS_000132,2,2020,11,6,Friday
2020-11-06,EVS_000097,5,2020,11,6,Friday
2020-11-06,EVS_000113,4,2020,11,6,Friday
2020-11-06,EVS_000112,3,2020,11,6,Friday
2020-11-06,EVS_000135,3,2020,11,6,Friday
2020-11-06,EVS_000130,1,2020,11,6,Friday
2020-11-06,EVS_000137,1,2020,11,6,Friday
2020-11-06,EVS_000190,1,2020,11,6,Friday
2020-11-06,EVS_000231,1,2020,11,6,Friday
2020-11-07,EVS_000152,4,2020,11,7,Saturday
2020-11-07,EVS_000190,9,2020,11,7,Saturday
2020-11-07,EVS_000167,1,2020,11,7,Saturday
2020-11-07,EVS_000037,3,2020,11,7,Saturday
2020-11-07,EVS_000110,3,2020,11,7,Saturday
2020-11-07,EVS_000135,1,2020,11,7,Saturday
2020-11-07,EVS_000112,3,2020,11,7,Saturday
2020-11-07,EVS_000213,3,2020,11,7,Saturday
2020-11-07,EVS_000126,2,2020,11,7,Saturday
2020-11-07,EVS_000118,6,2020,11,7,Saturday
2020-11-07,EVS_000097,6,2020,11,7,Saturday
2020-11-07,EVS_000124,2,2020,11,7,Saturday
2020-11-07,EVS_000139,2,2020,11,7,Saturday
2020-11-07,EVS_000188,2,2020,11,7,Saturday
2020-11-07,EVS_000113,2,2020,11,7,Saturday
2020-11-07,EVS_000191,2,2020,11,7,Saturday
2020-11-07,EVS_000227,2,2020,11,7,Saturday
2020-11-07,EVS_000219,6,2020,11,7,Saturday
2020-11-07,EVS_000186,3,2020,11,7,Saturday
2020-11-07,EVS_000132,1,2020,11,7,Saturday
2020-11-08,EVS_000110,1,2020,11,8,Sunday
2020-11-08,EVS_000126,3,2020,11,8,Sunday
2020-11-08,EVS_000231,1,2020,11,8,Sunday
2020-11-08,EVS_000277,1,2020,11,8,Sunday
2020-11-08,EVS_000188,5,2020,11,8,Sunday
2020-11-08,EVS_000097,7,2020,11,8,Sunday
2020-11-08,EVS_000135,4,2020,11,8,Sunday
2020-11-08,EVS_000152,1,2020,11,8,Sunday
2020-11-08,EVS_000137,5,2020,11,8,Sunday
2020-11-08,EVS_000215,1,2020,11,8,Sunday
2020-11-08,EVS_000138,1,2020,11,8,Sunday
2020-11-08,EVS_000112,1,2020,11,8,Sunday
2020-11-08,EVS_000132,1,2020,11,8,Sunday
2020-11-08,EVS_000119,2,2020,11,8,Sunday
2020-11-08,EVS_000130,2,2020,11,8,Sunday
2020-11-08,EVS_000139,1,2020,11,8,Sunday
2020-11-08,EVS_000265,2,2020,11,8,Sunday
2020-11-08,EVS_000219,8,2020,11,8,Sunday
2020-11-08,EVS_000191,3,2020,11,8,Sunday
2020-11-08,EVS_000113,6,2020,11,8,Sunday
2020-11-09,EVS_000191,2,2020,11,9,Monday
2020-11-09,EVS_000234,1,2020,11,9,Monday
2020-11-09,EVS_000097,4,2020,11,9,Monday
2020-11-09,EVS_000137,2,2020,11,9,Monday
2020-11-09,EVS_000288,2,2020,11,9,Monday
2020-11-09,EVS_000152,2,2020,11,9,Monday
2020-11-09,EVS_000188,2,2020,11,9,Monday
2020-11-09,EVS_000037,1,2020,11,9,Monday
2020-11-09,EVS_000113,3,2020,11,9,Monday
2020-11-09,EVS_000126,2,2020,11,9,Monday
2020-11-09,EVS_000135,1,2020,11,9,Monday
2020-11-09,EVS_000130,1,2020,11,9,Monday
2020-11-09,EVS_000153,1,2020,11,9,Monday
2020-11-09,EVS_000132,3,2020,11,9,Monday
2020-11-09,EVS_000167,4,2020,11,9,Monday
2020-11-09,EVS_000230,1,2020,11,9,Monday
2020-11-09,EVS_000154,3,2020,11,9,Monday
2020-11-09,EVS_000219,6,2020,11,9,Monday
2020-11-10,EVS_000189,2,2020,11,10,Tuesday
2020-11-10,EVS_000186,2,2020,11,10,Tuesday
2020-11-10,EVS_000229,2,2020,11,10,Tuesday
2020-11-10,EVS_000152,1,2020,11,10,Tuesday
2020-11-10,EVS_000171,2,2020,11,10,Tuesday
2020-11-10,EVS_000135,2,2020,11,10,Tuesday
2020-11-10,EVS_000112,3,2020,11,10,Tuesday
2020-11-10,EVS_000126,2,2020,11,10,Tuesday
2020-11-10,EVS_000119,1,2020,11,10,Tuesday
2020-11-10,EVS_000113,6,2020,11,10,Tuesday
2020-11-10,EVS_000188,4,2020,11,10,Tuesday
2020-11-10,EVS_000191,7,2020,11,10,Tuesday
2020-11-10,EVS_000219,6,2020,11,10,Tuesday
2020-11-10,EVS_000190,3,2020,11,10,Tuesday
2020-11-10,EVS_000213,3,2020,11,10,Tuesday
2020-11-10,EVS_000216,2,2020,11,10,Tuesday
2020-11-10,EVS_000215,2,2020,11,10,Tuesday
2020-11-10,EVS_000137,2,2020,11,10,Tuesday
2020-11-10,EVS_000132,3,2020,11,10,Tuesday
2020-11-10,EVS_000097,5,2020,11,10,Tuesday
2020-11-10,EVS_000118,2,2020,11,10,Tuesday
2020-11-11,EVS_000139,3,2020,11,11,Wednesday
2020-11-11,EVS_000216,6,2020,11,11,Wednesday
2020-11-11,EVS_000097,4,2020,11,11,Wednesday
2020-11-11,EVS_000137,4,2020,11,11,Wednesday
2020-11-11,EVS_000153,1,2020,11,11,Wednesday
2020-11-11,EVS_000188,3,2020,11,11,Wednesday
2020-11-11,EVS_000264,2,2020,11,11,Wednesday
2020-11-11,EVS_000215,2,2020,11,11,Wednesday
2020-11-11,EVS_000190,8,2020,11,11,Wednesday
2020-11-11,EVS_000135,2,2020,11,11,Wednesday
2020-11-11,EVS_000119,2,2020,11,11,Wednesday
2020-11-11,EVS_000118,1,2020,11,11,Wednesday
2020-11-11,EVS_000126,1,2020,11,11,Wednesday
2020-11-11,EVS_000191,3,2020,11,11,Wednesday
2020-11-11,EVS_000113,4,2020,11,11,Wednesday
2020-11-11,EVS_000219,3,2020,11,11,Wednesday
2020-11-11,EVS_000037,2,2020,11,11,Wednesday
2020-11-11,EVS_000132,1,2020,11,11,Wednesday
2020-11-12,EVS_000037,1,2020,11,12,Tuesday
2020-11-12,EVS_000265,1,2020,11,12,Tuesday
2020-11-12,EVS_000139,3,2020,11,12,Tuesday
2020-11-12,EVS_000264,1,2020,11,12,Tuesday
2020-11-12,EVS_000132,3,2020,11,12,Tuesday
2020-11-12,EVS_000126,3,2020,11,12,Tuesday
2020-11-12,EVS_000332,1,2020,11,12,Tuesday
2020-11-12,EVS_000229,3,2020,11,12,Tuesday
2020-11-12,EVS_000216,2,2020,11,12,Tuesday
2020-11-12,EVS_000191,2,2020,11,12,Tuesday
2020-11-12,EVS_000263,2,2020,11,12,Tuesday
2020-11-12,EVS_000135,8,2020,11,12,Tuesday
2020-11-12,EVS_000233,1,2020,11,12,Tuesday
2020-11-12,EVS_000188,6,2020,11,12,Tuesday
2020-11-12,EVS_000118,6,2020,11,12,Tuesday
2020-11-12,EVS_000215,1,2020,11,12,Tuesday
2020-11-12,EVS_000276,1,2020,11,12,Tuesday
2020-11-12,EVS_000113,1,2020,11,12,Tuesday
2020-11-12,EVS_000112,4,2020,11,12,Tuesday
2020-11-12,EVS_000137,1,2020,11,12,Tuesday
2020-11-12,EVS_000219,2,2020,11,12,Tuesday
2020-11-12,EVS_000152,2,2020,11,12,Tuesday
2020-11-12,EVS_000097,1,2020,11,12,Tuesday
2020-11-12,EVS_000119,2,2020,11,12,Tuesday
2020-11-12,EVS_000277,1,2020,11,12,Tuesday
2020-11-13,EVS_000132,3,2020,11,13,Friday
2020-11-13,EVS_000097,3,2020,11,13,Friday
2020-11-13,EVS_000190,3,2020,11,13,Friday
2020-11-13,EVS_000219,4,2020,11,13,Friday
2020-11-13,EVS_000188,4,2020,11,13,Friday
2020-11-13,EVS_000118,5,2020,11,13,Friday
2020-11-13,EVS_000092,2,2020,11,13,Friday
2020-11-13,EVS_000126,4,2020,11,13,Friday
2020-11-13,EVS_000135,3,2020,11,13,Friday
2020-11-13,EVS_000167,6,2020,11,13,Friday
2020-11-13,EVS_000280,1,2020,11,13,Friday
2020-11-13,EVS_000277,1,2020,11,13,Friday
2020-11-13,EVS_000139,4,2020,11,13,Friday
2020-11-13,EVS_000191,3,2020,11,13,Friday
2020-11-13,EVS_000119,2,2020,11,13,Friday
2020-11-13,EVS_000232,3,2020,11,13,Friday
2020-11-13,EVS_000276,1,2020,11,13,Friday
2020-11-13,EVS_000196,1,2020,11,13,Friday
2020-11-13,EVS_000113,1,2020,11,13,Friday
2020-11-13,EVS_000233,1,2020,11,13,Friday
2020-11-13,EVS_000213,1,2020,11,13,Friday
2020-11-14,EVS_000213,3,2020,11,14,Saturday
2020-11-14,EVS_000196,3,2020,11,14,Saturday
2020-11-14,EVS_000191,3,2020,11,14,Saturday
2020-11-14,EVS_000152,3,2020,11,14,Saturday
2020-11-14,EVS_000190,1,2020,11,14,Saturday
2020-11-14,EVS_000215,1,2020,11,14,Saturday
2020-11-14,EVS_000135,3,2020,11,14,Saturday
2020-11-14,EVS_000119,4,2020,11,14,Saturday
2020-11-14,EVS_000137,3,2020,11,14,Saturday
2020-11-14,EVS_000118,3,2020,11,14,Saturday
2020-11-14,EVS_000097,3,2020,11,14,Saturday
2020-11-14,EVS_000219,1,2020,11,14,Saturday
2020-11-14,EVS_000276,1,2020,11,14,Saturday
2020-11-14,EVS_000257,1,2020,11,14,Saturday
2020-11-14,EVS_000231,1,2020,11,14,Saturday
2020-11-14,EVS_000188,6,2020,11,14,Saturday
2020-11-14,EVS_000139,2,2020,11,14,Saturday
2020-11-14,EVS_000189,1,2020,11,14,Saturday
2020-11-14,EVS_000167,1,2020,11,14,Saturday
2020-11-14,EVS_000153,1,2020,11,14,Saturday
2020-11-14,EVS_000037,2,2020,11,14,Saturday
2020-11-14,EVS_000112,4,2020,11,14,Saturday
2020-11-14,EVS_000126,1,2020,11,14,Saturday
2020-11-15,EVS_000219,4,2020,11,15,Sunday
2020-11-15,EVS_000118,4,2020,11,15,Sunday
2020-11-15,EVS_000132,2,2020,11,15,Sunday
2020-11-15,EVS_000113,2,2020,11,15,Sunday
2020-11-15,EVS_000332,1,2020,11,15,Sunday
2020-11-15,EVS_000167,2,2020,11,15,Sunday
2020-11-15,EVS_000135,3,2020,11,15,Sunday
2020-11-15,EVS_000112,1,2020,11,15,Sunday
2020-11-15,EVS_000126,6,2020,11,15,Sunday
2020-11-15,EVS_000191,6,2020,11,15,Sunday
2020-11-15,EVS_000102,1,2020,11,15,Sunday
2020-11-15,EVS_000215,1,2020,11,15,Sunday
2020-11-15,EVS_000190,14,2020,11,15,Sunday
2020-11-15,EVS_000213,1,2020,11,15,Sunday
2020-11-15,EVS_000152,1,2020,11,15,Sunday
2020-11-15,EVS_000286,1,2020,11,15,Sunday
2020-11-15,EVS_000188,4,2020,11,15,Sunday
2020-11-16,EVS_000113,4,2020,11,16,Monday
2020-11-16,EVS_000188,4,2020,11,16,Monday
2020-11-16,EVS_000217,1,2020,11,16,Monday
2020-11-16,EVS_000332,1,2020,11,16,Monday
2020-11-16,EVS_000119,2,2020,11,16,Monday
2020-11-16,EVS_000126,2,2020,11,16,Monday
2020-11-16,EVS_000135,2,2020,11,16,Monday
2020-11-16,EVS_000137,2,2020,11,16,Monday
2020-11-16,EVS_000190,2,2020,11,16,Monday
2020-11-16,EVS_000191,2,2020,11,16,Monday
2020-11-16,EVS_000219,2,2020,11,16,Monday
2020-11-16,EVS_000277,2,2020,11,16,Monday
2020-11-16,EVS_000334,2,2020,11,16,Monday
2020-11-16,EVS_000276,1,2020,11,16,Monday
2020-11-16,EVS_000085,1,2020,11,16,Monday
2020-11-16,EVS_000097,2,2020,11,16,Monday
2020-11-16,EVS_000152,1,2020,11,16,Monday
2020-11-16,EVS_000112,1,2020,11,16,Monday
2020-11-16,EVS_000140,1,2020,11,16,Monday
2020-11-16,EVS_000324,1,2020,11,16,Monday
2020-11-16,EVS_000118,3,2020,11,16,Monday
2020-11-16,EVS_000213,3,2020,11,16,Monday
2020-11-17,EVS_000335,3,2020,11,17,Tuesday
2020-11-17,EVS_000115,1,2020,11,17,Tuesday
2020-11-17,EVS_000113,3,2020,11,17,Tuesday
2020-11-17,EVS_000130,3,2020,11,17,Tuesday
2020-11-17,EVS_000152,3,2020,11,17,Tuesday
2020-11-17,EVS_000132,1,2020,11,17,Tuesday
2020-11-17,EVS_000216,1,2020,11,17,Tuesday
2020-11-17,EVS_000196,2,2020,11,17,Tuesday
2020-11-17,EVS_000219,2,2020,11,17,Tuesday
2020-11-17,EVS_000276,2,2020,11,17,Tuesday
2020-11-17,EVS_000268,1,2020,11,17,Tuesday
2020-11-17,EVS_000097,3,2020,11,17,Tuesday
2020-11-17,EVS_000118,3,2020,11,17,Tuesday
2020-11-17,EVS_000191,2,2020,11,17,Tuesday
2020-11-17,EVS_000167,1,2020,11,17,Tuesday
2020-11-17,EVS_000288,3,2020,11,17,Tuesday
2020-11-17,EVS_000334,1,2020,11,17,Tuesday
2020-11-17,EVS_000189,1,2020,11,17,Tuesday
2020-11-17,EVS_000190,1,2020,11,17,Tuesday
2020-11-17,EVS_000215,1,2020,11,17,Tuesday
2020-11-17,EVS_000256,1,2020,11,17,Tuesday
2020-11-17,EVS_000213,4,2020,11,17,Tuesday
2020-11-17,EVS_000281,1,2020,11,17,Tuesday
2020-11-18,EVS_000217,1,2020,11,18,Wednesday
2020-11-18,EVS_000334,1,2020,11,18,Wednesday
2020-11-18,EVS_000277,1,2020,11,18,Wednesday
2020-11-18,EVS_000191,1,2020,11,18,Wednesday
2020-11-18,EVS_000135,2,2020,11,18,Wednesday
2020-11-18,EVS_000037,8,2020,11,18,Wednesday
2020-11-18,EVS_000276,1,2020,11,18,Wednesday
2020-11-18,EVS_000219,11,2020,11,18,Wednesday
2020-11-18,EVS_000214,1,2020,11,18,Wednesday
2020-11-18,EVS_000188,8,2020,11,18,Wednesday
2020-11-18,EVS_000288,3,2020,11,18,Wednesday
2020-11-18,EVS_000271,1,2020,11,18,Wednesday
2020-11-18,EVS_000152,2,2020,11,18,Wednesday
2020-11-18,EVS_000255,1,2020,11,18,Wednesday
2020-11-18,EVS_000190,1,2020,11,18,Wednesday
2020-11-18,EVS_000215,1,2020,11,18,Wednesday
2020-11-18,EVS_000118,2,2020,11,18,Wednesday
2020-11-18,EVS_000153,1,2020,11,18,Wednesday
2020-11-18,EVS_000139,2,2020,11,18,Wednesday
2020-11-18,EVS_000113,2,2020,11,18,Wednesday
2020-11-18,EVS_000132,2,2020,11,18,Wednesday
2020-11-18,EVS_000251,2,2020,11,18,Wednesday
2020-11-18,EVS_000127,1,2020,11,18,Wednesday
2020-11-18,EVS_000213,2,2020,11,18,Wednesday
2020-11-18,EVS_000119,1,2020,11,18,Wednesday
2020-11-19,EVS_000135,1,2020,11,19,Tuesday
2020-11-19,EVS_000213,1,2020,11,19,Tuesday
2020-11-19,EVS_000132,3,2020,11,19,Tuesday
2020-11-19,EVS_000139,1,2020,11,19,Tuesday
2020-11-19,EVS_000219,6,2020,11,19,Tuesday
2020-11-19,EVS_000167,1,2020,11,19,Tuesday
2020-11-19,EVS_000138,1,2020,11,19,Tuesday
2020-11-19,EVS_000115,1,2020,11,19,Tuesday
2020-11-19,EVS_000037,2,2020,11,19,Tuesday
2020-11-19,EVS_000112,1,2020,11,19,Tuesday
2020-11-19,EVS_000152,2,2020,11,19,Tuesday
2020-11-19,EVS_000190,2,2020,11,19,Tuesday
2020-11-19,EVS_000119,3,2020,11,19,Tuesday
2020-11-19,EVS_000191,2,2020,11,19,Tuesday
2020-11-19,EVS_000188,4,2020,11,19,Tuesday
2020-11-19,EVS_000197,1,2020,11,19,Tuesday
2020-11-19,EVS_000137,1,2020,11,19,Tuesday
2020-11-20,EVS_000037,1,2020,11,20,Friday
2020-11-20,EVS_000324,2,2020,11,20,Friday
2020-11-20,EVS_000216,2,2020,11,20,Friday
2020-11-20,EVS_000097,1,2020,11,20,Friday
2020-11-20,EVS_000135,4,2020,11,20,Friday
2020-11-20,EVS_000219,1,2020,11,20,Friday
2020-11-20,EVS_000119,2,2020,11,20,Friday
2020-11-20,EVS_000118,2,2020,11,20,Friday
2020-11-20,EVS_000112,3,2020,11,20,Friday
2020-11-20,EVS_000213,3,2020,11,20,Friday
2020-11-20,EVS_000113,3,2020,11,20,Friday
2020-11-20,EVS_000188,3,2020,11,20,Friday
2020-11-20,EVS_000191,2,2020,11,20,Friday
2020-11-21,EVS_000152,3,2020,11,21,Saturday
2020-11-21,EVS_000190,3,2020,11,21,Saturday
2020-11-21,EVS_000132,3,2020,11,21,Saturday
2020-11-21,EVS_000137,2,2020,11,21,Saturday
2020-11-21,EVS_000126,1,2020,11,21,Saturday
2020-11-21,EVS_000085,4,2020,11,21,Saturday
2020-11-21,EVS_000112,4,2020,11,21,Saturday
2020-11-21,EVS_000092,2,2020,11,21,Saturday
2020-11-21,EVS_000191,2,2020,11,21,Saturday
2020-11-21,EVS_000119,2,2020,11,21,Saturday
2020-11-21,EVS_000084,1,2020,11,21,Saturday
2020-11-21,EVS_000213,7,2020,11,21,Saturday
2020-11-21,EVS_000196,2,2020,11,21,Saturday
2020-11-21,EVS_000037,1,2020,11,21,Saturday
2020-11-21,EVS_000118,4,2020,11,21,Saturday
2020-11-21,EVS_000188,6,2020,11,21,Saturday
2020-11-21,EVS_000097,1,2020,11,21,Saturday
2020-11-21,EVS_000154,1,2020,11,21,Saturday
2020-11-21,EVS_000215,2,2020,11,21,Saturday
2020-11-21,EVS_000219,8,2020,11,21,Saturday
2020-11-22,EVS_000219,2,2020,11,22,Sunday
2020-11-22,EVS_000288,1,2020,11,22,Sunday
2020-11-22,EVS_000119,1,2020,11,22,Sunday
2020-11-22,EVS_000097,1,2020,11,22,Sunday
2020-11-22,EVS_000153,10,2020,11,22,Sunday
2020-11-22,EVS_000135,3,2020,11,22,Sunday
2020-11-22,EVS_000137,3,2020,11,22,Sunday
2020-11-22,EVS_000213,5,2020,11,22,Sunday
2020-11-22,EVS_000334,3,2020,11,22,Sunday
2020-11-22,EVS_000112,3,2020,11,22,Sunday
2020-11-23,EVS_000198,2,2020,11,23,Monday
2020-11-23,EVS_000118,2,2020,11,23,Monday
2020-11-23,EVS_000112,2,2020,11,23,Monday
2020-11-23,EVS_000153,3,2020,11,23,Monday
2020-11-23,EVS_000137,1,2020,11,23,Monday
2020-11-23,EVS_000127,1,2020,11,23,Monday
2020-11-23,EVS_000097,2,2020,11,23,Monday
2020-11-23,EVS_000267,1,2020,11,23,Monday
2020-11-23,EVS_000188,4,2020,11,23,Monday
2020-11-23,EVS_000135,5,2020,11,23,Monday
2020-11-23,EVS_000215,2,2020,11,23,Monday
2020-11-24,EVS_000127,2,2020,11,24,Tuesday
2020-11-24,EVS_000215,2,2020,11,24,Tuesday
2020-11-24,EVS_000256,1,2020,11,24,Tuesday
2020-11-24,EVS_000097,2,2020,11,24,Tuesday
2020-11-24,EVS_000112,5,2020,11,24,Tuesday
2020-11-24,EVS_000113,2,2020,11,24,Tuesday
2020-11-24,EVS_000092,2,2020,11,24,Tuesday
2020-11-24,EVS_000219,7,2020,11,24,Tuesday
2020-11-24,EVS_000213,1,2020,11,24,Tuesday
2020-11-24,EVS_000189,1,2020,11,24,Tuesday
2020-11-24,EVS_000140,1,2020,11,24,Tuesday
2020-11-24,EVS_000188,8,2020,11,24,Tuesday
2020-11-24,EVS_000135,1,2020,11,24,Tuesday
2020-11-24,EVS_000267,1,2020,11,24,Tuesday
2020-11-24,EVS_000190,1,2020,11,24,Tuesday
2020-11-24,EVS_000152,1,2020,11,24,Tuesday
2020-11-24,EVS_000137,4,2020,11,24,Tuesday
2020-11-24,EVS_000191,4,2020,11,24,Tuesday
2020-11-24,EVS_000139,1,2020,11,24,Tuesday
2020-11-25,EVS_000152,3,2020,11,25,Wednesday
2020-11-25,EVS_000219,1,2020,11,25,Wednesday
2020-11-25,EVS_000140,1,2020,11,25,Wednesday
2020-11-25,EVS_000139,1,2020,11,25,Wednesday
2020-11-25,EVS_000188,3,2020,11,25,Wednesday
2020-11-25,EVS_000132,1,2020,11,25,Wednesday
2020-11-25,EVS_000213,4,2020,11,25,Wednesday
2020-11-25,EVS_000112,3,2020,11,25,Wednesday
2020-11-25,EVS_000215,1,2020,11,25,Wednesday
2020-11-26,EVS_000135,3,2020,11,26,Tuesday
2020-11-26,EVS_000219,2,2020,11,26,Tuesday
2020-11-26,EVS_000196,1,2020,11,26,Tuesday
2020-11-26,EVS_000119,1,2020,11,26,Tuesday
2020-11-26,EVS_000132,1,2020,11,26,Tuesday
2020-11-26,EVS_000113,2,2020,11,26,Tuesday
2020-11-26,EVS_000110,2,2020,11,26,Tuesday
2020-11-26,EVS_000037,2,2020,11,26,Tuesday
2020-11-26,EVS_000097,2,2020,11,26,Tuesday
2020-11-26,EVS_000092,2,2020,11,26,Tuesday
2020-11-26,EVS_000084,2,2020,11,26,Tuesday
2020-11-27,EVS_000152,1,2020,11,27,Friday
2020-11-27,EVS_000110,1,2020,11,27,Friday
2020-11-27,EVS_000113,1,2020,11,27,Friday
2020-11-27,EVS_000135,2,2020,11,27,Friday
2020-11-27,EVS_000191,1,2020,11,27,Friday
2020-11-27,EVS_000097,2,2020,11,27,Friday
2020-11-27,EVS_000188,1,2020,11,27,Friday
2020-11-27,EVS_000219,2,2020,11,27,Friday
2020-11-28,EVS_000188,3,2020,11,28,Saturday
2020-11-28,EVS_000115,1,2020,11,28,Saturday
2020-11-28,EVS_000288,1,2020,11,28,Saturday
2020-11-28,EVS_000132,1,2020,11,28,Saturday
2020-11-28,EVS_000037,1,2020,11,28,Saturday
2020-11-28,EVS_000137,1,2020,11,28,Saturday
2020-11-28,EVS_000113,1,2020,11,28,Saturday
2020-11-28,EVS_000191,1,2020,11,28,Saturday
