"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"80.0","1547196222.0","1547196222.0","1547196222.0","1547195605.0","1547195869.0","1547195869.0","1547196701.0","1547195869.0","1547195351.0","1547195605.0","1547195605.0","1547195869.0","1547195869.0"
"80.0","1547195605.0","1547196877.0","1547195605.0","1547196877.0","1547196222.0","1547195351.0","1547196222.0","1547195869.0","1547196701.0","1547195869.0","1547196222.0","1547195869.0","1547195869.0"
"70.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0"
"70.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0"
"10.0","1531787589.0","1531787589.0","1531787589.0","1531787977.0","1531801305.0","1531787589.0","1531801122.0","1531787977.0","1531801122.0","1531801122.0","1531787589.0","1531787589.0","1531787589.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0"
"10.0","1531787977.0","1531787589.0","1531787589.0","1531787589.0","1531801305.0","1531787589.0","1531801122.0","1531801122.0","1531801122.0","1531787977.0","1531801122.0","1531801122.0","1531801122.0"
"40.0","1543286718.0","1543284750.0","1543285418.0","1543286718.0","1543286062.0","1543286640.0","1543286062.0","1543286718.0","1543284750.0","1543286600.0","1543285418.0","1543286640.0","1543286640.0"
"11.0","1547429909.0","1547431139.0","1547429292.0","1547429909.0","1547428994.0","1547428994.0","1547429292.0","1547430644.0","1547430644.0","1547429292.0","1547430644.0","1547428994.0","1547428994.0"
"40.0","1543286062.0","1543286117.0","1543284750.0","1543286640.0","1543286718.0","1543286062.0","1543286640.0","1543284750.0","1543285418.0","1543286718.0","1543286062.0","1543286062.0","1543286062.0"
"30.0","137801193.0","557528242.0","481209937.0","557537073.0","590440178.0","307998406.0","557528704.0","256895428.0","514693085.0","397457105.0","504903707.0","256882618.0","256882618.0"
"50.0","1547014411.0","1547014411.0","1547018010.0","1547014411.0","1547018010.0","1547018010.0","1547018010.0","1547014411.0","1547014411.0","1547014411.0","1547014411.0","1547018010.0","1547018010.0"
"13.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0"
"11.0","1547429292.0","1547429909.0","1547431139.0","1547428994.0","1547427506.0","1547431139.0","1547430644.0","1547427506.0","1547427506.0","1547428994.0","1547430644.0","1547429292.0","1547429292.0"
"11.0","1547428994.0","1547429909.0","1547429909.0","1547430147.0","1547428994.0","1547430147.0","1547429909.0","1547430644.0","1547430147.0","1547428994.0","1547429909.0","1547429292.0","1547429292.0"
"80.0","1547195605.0","1547196222.0","1547196701.0","1547195351.0","1547195869.0","1547195351.0","1547195869.0","1547196877.0","1547196877.0","1547196222.0","1547195869.0","1547196701.0","1547196701.0"
"11.0","1547429292.0","1547430644.0","1547429909.0","1547431139.0","1547428994.0","1547429909.0","1547428994.0","1547430644.0","1547430644.0","1547430644.0","1547429909.0","1547429909.0","1547429909.0"
"10.0","1531801122.0","1531801122.0","1531801122.0","1531787977.0","1531801122.0","1531787977.0","1531787589.0","1531787589.0","1531801122.0","1531801305.0","1531801305.0","1531787589.0","1531787589.0"
"10.0","1531787977.0","1531787589.0","1531801305.0","1531787977.0","1531801122.0","1531787977.0","1531801305.0","1531787589.0","1531787977.0","1531801122.0","1531801122.0","1531787589.0","1531787589.0"
"80.0","1547196877.0","1547196877.0","1547196222.0","1547196701.0","1547196701.0","1547196222.0","1547195351.0","1547196222.0","1547196701.0","1547195351.0","1547196222.0","1547195351.0","1547195351.0"
"13.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0"
"11.0","1547428994.0","1547431139.0","1547431139.0","1547431139.0","1547429909.0","1547427506.0","1547429292.0","1547430644.0","1547427506.0","1547431139.0","1547429909.0","1547430147.0","1547430147.0"
"70.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0"
"13.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0"
"13.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0"
"10.0","1531801122.0","1531787977.0","1531801305.0","1531787977.0","1531801122.0","1531787977.0","1531787589.0","1531787977.0","1531787589.0","1531787977.0","1531801122.0","1531787589.0","1531787589.0"
"30.0","315393408.0","188862738.0","188862738.0","514692884.0","445940045.0","445938006.0","384274798.0","324363742.0","587630540.0","469458718.0","377314234.0","377353302.0","377353302.0"
"20.0","557537073.0","587632041.0","504796917.0","1543286640.0","469978143.0","514693173.0","504795948.0","445823211.0","557539981.0","441575281.0","485677550.0","587473775.0","587473775.0"
"50.0","1547017446.0","1547017446.0","1547014411.0","1547018010.0","1547018010.0","1547017446.0","1547018010.0","1547014411.0","1547014411.0","1547014411.0","1547014411.0","1547017446.0","1547017446.0"
"10.0","1531787977.0","1531787977.0","1531787589.0","1531787977.0","1531787977.0","1531801305.0","1531787977.0","1531787589.0","1531787589.0","1531801122.0","1531787977.0","1531801122.0","1531801122.0"
"70.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0"
"70.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0"
"30.0","256889578.0","445935492.0","587631797.0","383082305.0","590441174.0","400846333.0","445940040.0","315394519.0","445936090.0","445940975.0","584187892.0","384274798.0","384274798.0"
"40.0","1543286117.0","1543284750.0","1543284750.0","1543286600.0","1543286600.0","1543286062.0","1543286117.0","1543284750.0","1543286117.0","1543285418.0","1543286600.0","1543286062.0","1543286062.0"
"11.0","1547431139.0","1547429292.0","1547431139.0","1547427506.0","1547427506.0","1547430147.0","1547431139.0","1547431139.0","1547427506.0","1547429909.0","1547427506.0","1547429292.0","1547429292.0"
"11.0","1547430644.0","1547427506.0","1547431139.0","1547427506.0","1547427506.0","1547430644.0","1547427506.0","1547429909.0","1547430644.0","1547428994.0","1547430147.0","1547429909.0","1547429909.0"
"10.0","1531787589.0","1531787589.0","1531801305.0","1531787977.0","1531801305.0","1531801305.0","1531801122.0","1531801122.0","1531787589.0","1531801305.0","1531787977.0","1531801122.0","1531801122.0"
"13.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"80.0","1547195869.0","1547196877.0","1547196701.0","1547196222.0","1547196877.0","1547196222.0","1547196877.0","1547196701.0","1547196701.0","1547196877.0","1547196701.0","1547195351.0","1547195351.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0"
"70.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0"
"11.0","1547429909.0","1547430147.0","1547429292.0","1547428994.0","1547429292.0","1547428994.0","1547427506.0","1547430644.0","1547427506.0","1547430644.0","1547431139.0","1547429909.0","1547429909.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"50.0","1547018010.0","1547014411.0","1547014411.0","1547018010.0","1547017446.0","1547018010.0","1547014411.0","1547014411.0","1547017446.0","1547017446.0","1547014411.0","1547018010.0","1547018010.0"
"20.0","1543286640.0","1543286640.0","557531528.0","445934370.0","324360699.0","448965793.0","557538103.0","587473364.0","504801451.0","557533922.0","548679772.0","413821707.0","413821707.0"
"80.0","1547196222.0","1547195351.0","1547195869.0","1547196701.0","1547195869.0","1547196222.0","1547196222.0","1547195869.0","1547195605.0","1547195605.0","1547196701.0","1547196701.0","1547196701.0"
"80.0","1547195351.0","1547196222.0","1547196222.0","1547196222.0","1547195605.0","1547195605.0","1547196877.0","1547196877.0","1547195351.0","1547195351.0","1547195869.0","1547196877.0","1547196877.0"
"10.0","1531801122.0","1531801305.0","1531801305.0","1531787977.0","1531787977.0","1531787589.0","1531801122.0","1531787589.0","1531787977.0","1531801305.0","1531801122.0","1531801122.0","1531801122.0"
"13.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0"
"80.0","1547195869.0","1547195869.0","1547195605.0","1547196701.0","1547195351.0","1547195351.0","1547195605.0","1547196877.0","1547196222.0","1547195351.0","1547196877.0","1547196701.0","1547196701.0"
"13.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"11.0","1547431139.0","1547430644.0","1547429292.0","1547430644.0","1547428994.0","1547430644.0","1547431139.0","1547427506.0","1547428994.0","1547429909.0","1547429909.0","1547428994.0","1547428994.0"
"50.0","1547018010.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0","1547014411.0","1547014411.0","1547017446.0","1547018010.0","1547018010.0","1547014411.0","1547018010.0","1547018010.0"
"20.0","413778693.0","383083249.0","1543286640.0","493683336.0","469978172.0","504791455.0","590440361.0","377354713.0","584187892.0","519599250.0","413778952.0","448965701.0","448965701.0"
"30.0","400846333.0","510163790.0","510164596.0","504797716.0","445936200.0","442093842.0","587631868.0","349010231.0","445940045.0","481389628.0","290789717.0","557532022.0","557532022.0"
"70.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547193062.0"
"50.0","1547014411.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0","1547014411.0","1547018010.0","1547014411.0","1547014411.0","1547018010.0","1547018010.0"
"40.0","1543286640.0","1543286640.0","1543285418.0","1543286600.0","1543285418.0","1543286600.0","1543286117.0","1543286718.0","1543286600.0","1543286117.0","1543286718.0","1543286600.0","1543286600.0"
"70.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0"
"80.0","1547196222.0","1547196701.0","1547195605.0","1547195869.0","1547196877.0","1547195869.0","1547196222.0","1547196877.0","1547195869.0","1547195351.0","1547195869.0","1547196222.0","1547196222.0"
"10.0","1531787977.0","1531801305.0","1531787589.0","1531801305.0","1531801122.0","1531787589.0","1531801305.0","1531801305.0","1531801305.0","1531787977.0","1531801305.0","1531787589.0","1531787589.0"
"20.0","587632139.0","188857038.0","584188942.0","442092811.0","1547175935.0","249002677.0","272105375.0","587631862.0","373799919.0","324362417.0","437497156.0","590093213.0","590093213.0"
"20.0","469977654.0","378422517.0","377354587.0","469978713.0","324372439.0","590440518.0","215882571.0","193388357.0","584187393.0","128484167.0","514692884.0","587631842.0","587631842.0"
"80.0","1547195869.0","1547195605.0","1547196877.0","1547196701.0","1547195351.0","1547196222.0","1547196222.0","1547195605.0","1547195869.0","1547195351.0","1547196701.0","1547195351.0","1547195351.0"
"13.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0"
"70.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0"
"30.0","445785117.0","442093105.0","451087514.0","315394600.0","557532128.0","520004733.0","557537073.0","445941316.0","437492426.0","324362743.0","397457107.0","256921380.0","256921380.0"
"50.0","1547017446.0","1547017446.0","1547017446.0","1547014411.0","1547018010.0","1547017446.0","1547017446.0","1547018010.0","1547018010.0","1547018010.0","1547018010.0","1547018010.0","1547018010.0"
"11.0","1547429292.0","1547428994.0","1547431139.0","1547431139.0","1547429292.0","1547431139.0","1547428994.0","1547428994.0","1547429909.0","1547431139.0","1547428994.0","1547430644.0","1547430644.0"
"70.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0"
"13.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0"
"13.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0"
"40.0","1543286718.0","1543284750.0","1543286117.0","1543286718.0","1543286117.0","1543286600.0","1543285418.0","1543286600.0","1543286600.0","1543286117.0","1543286062.0","1543286117.0","1543286117.0"
"50.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0","1547014411.0","1547018010.0","1547014411.0","1547018010.0","1547018010.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0"
"20.0","557530413.0","377346162.0","445936054.0","587632062.0","481211683.0","290170714.0","442359119.0","482725276.0","445940836.0","557533667.0","445934852.0","443350803.0","443350803.0"
"10.0","1531801122.0","1531801305.0","1531787589.0","1531787589.0","1531787589.0","1531801122.0","1531801305.0","1531787977.0","1531787977.0","1531801305.0","1531801305.0","1531801305.0","1531801305.0"
"30.0","397457110.0","307998406.0","307998406.0","377353302.0","504808133.0","307998406.0","557537073.0","587631868.0","504808521.0","445935923.0","481385142.0","392599393.0","392599393.0"
"40.0","1543286718.0","1543284750.0","1543286718.0","1543286062.0","1543286117.0","1543286062.0","1543286640.0","1543286062.0","1543285418.0","1543285418.0","1543286117.0","1543286718.0","1543286718.0"
"70.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0"
"30.0","441576318.0","519491217.0","584187892.0","481210417.0","188862738.0","377316160.0","510308132.0","445935923.0","481208183.0","384274798.0","557528342.0","481209937.0","481209937.0"
"70.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0"
"13.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"30.0","442093842.0","384274798.0","384274798.0","377353781.0","383082346.0","557537073.0","383082254.0","456099281.0","587631787.0","307998406.0","307998406.0","256913027.0","256913027.0"
"50.0","1547014411.0","1547017446.0","1547017446.0","1547014411.0","1547017446.0","1547018010.0","1547018010.0","1547014411.0","1547018010.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0"
"13.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0"
"40.0","1543286600.0","1543284750.0","1543285418.0","1543286117.0","1543286117.0","1543286117.0","1543284750.0","1543286718.0","1543286117.0","1543286600.0","1543286600.0","1543286062.0","1543286062.0"
"50.0","1547014411.0","1547017446.0","1547017446.0","1547017446.0","1547018010.0","1547014411.0","1547014411.0","1547017446.0","1547017446.0","1547018010.0","1547017446.0","1547018010.0","1547018010.0"
"80.0","1547196877.0","1547195351.0","1547195869.0","1547196877.0","1547196701.0","1547195605.0","1547196877.0","1547195351.0","1547196222.0","1547196701.0","1547195869.0","1547195351.0","1547195351.0"
"20.0","1547018652.0","383085023.0","437496213.0","297775648.0","469458639.0","557537073.0","377360255.0","442595800.0","557530631.0","481388200.0","469978997.0","481211872.0","481211872.0"
"10.0","1531787589.0","1531787589.0","1531801122.0","1531787589.0","1531801122.0","1531801122.0","1531801305.0","1531787589.0","1531787977.0","1531787977.0","1531787589.0","1531801305.0","1531801305.0"
"80.0","1547195605.0","1547195869.0","1547196222.0","1547196222.0","1547195605.0","1547196877.0","1547196222.0","1547196222.0","1547196701.0","1547195351.0","1547195869.0","1547196701.0","1547196701.0"
"11.0","1547427506.0","1547430644.0","1547431139.0","1547431139.0","1547429292.0","1547430644.0","1547428994.0","1547429909.0","1547430644.0","1547428994.0","1547429909.0","1547430644.0","1547430644.0"
"11.0","1547429292.0","1547429909.0","1547427506.0","1547431139.0","1547430644.0","1547430147.0","1547431139.0","1547430644.0","1547427506.0","1547430644.0","1547429909.0","1547429292.0","1547429292.0"
"20.0","471061763.0","590439232.0","256915833.0","445940024.0","324360699.0","486849474.0","469978449.0","1547019293.0","557538589.0","437618013.0","333293249.0","437497147.0","437497147.0"
"70.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0"
"50.0","1547018010.0","1547017446.0","1547014411.0","1547018010.0","1547018010.0","1547014411.0","1547014411.0","1547017446.0","1547017446.0","1547014411.0","1547018010.0","1547017446.0","1547017446.0"
"80.0","1547196701.0","1547196222.0","1547195351.0","1547196701.0","1547196877.0","1547195605.0","1547196222.0","1547196877.0","1547196222.0","1547196877.0","1547195351.0","1547195605.0","1547195605.0"
"20.0","383082179.0","471682938.0","587473775.0","514692884.0","448965701.0","1543286640.0","504795948.0","413375960.0","587473553.0","557537073.0","590438026.0","188849460.0","188849460.0"
"13.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0"
"30.0","384274798.0","594381371.0","126728362.0","590440761.0","587630659.0","188862738.0","481210417.0","377352920.0","442093126.0","443625090.0","557537073.0","307998406.0","307998406.0"
"40.0","1543285418.0","1543284750.0","1543285418.0","1543286117.0","1543286718.0","1543286062.0","1543285418.0","1543286600.0","1543286117.0","1543286640.0","1543286640.0","1543286600.0","1543286600.0"
"70.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0"
"13.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0"
"70.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0"
"80.0","1547195351.0","1547195869.0","1547195869.0","1547196877.0","1547195869.0","1547196877.0","1547195605.0","1547196222.0","1547196877.0","1547195869.0","1547196222.0","1547196877.0","1547196877.0"
"80.0","1547196701.0","1547195605.0","1547195869.0","1547195605.0","1547195351.0","1547195351.0","1547195351.0","1547195605.0","1547196222.0","1547195869.0","1547195605.0","1547195605.0","1547195605.0"
"50.0","1547014411.0","1547018010.0","1547017446.0","1547018010.0","1547018010.0","1547014411.0","1547017446.0","1547014411.0","1547014411.0","1547017446.0","1547018010.0","1547014411.0","1547014411.0"
"70.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0"
"70.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0"
"30.0","445940997.0","437617377.0","445941014.0","307998406.0","558093399.0","584188970.0","307998406.0","442093441.0","504912855.0","437617450.0","481210417.0","377353282.0","377353282.0"
"80.0","1547195605.0","1547196701.0","1547195351.0","1547196222.0","1547195605.0","1547195869.0","1547196701.0","1547196701.0","1547196877.0","1547195869.0","1547196877.0","1547195605.0","1547195605.0"
"30.0","504809579.0","126728362.0","247722705.0","437498604.0","584189017.0","456099520.0","437492327.0","315393830.0","587617958.0","377351070.0","445938213.0","594381447.0","594381447.0"
"40.0","1543286117.0","1543286600.0","1543285418.0","1543286718.0","1543285418.0","1543286640.0","1543286718.0","1543284750.0","1543286640.0","1543286600.0","1543286640.0","1543284750.0","1543284750.0"
"50.0","1547014411.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0","1547017446.0","1547014411.0","1547014411.0","1547014411.0","1547018010.0","1547018010.0","1547017446.0","1547017446.0"
"20.0","510308383.0","445936987.0","413778847.0","441575281.0","315395391.0","480574136.0","324373093.0","557537073.0","215872181.0","315395637.0","481283173.0","445940858.0","445940858.0"
"50.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0","1547017446.0","1547014411.0","1547017446.0","1547018010.0","1547017446.0","1547018010.0","1547018010.0","1547014411.0","1547014411.0"
"80.0","1547196222.0","1547196701.0","1547195869.0","1547196701.0","1547195605.0","1547195605.0","1547195605.0","1547195605.0","1547196222.0","1547196877.0","1547195351.0","1547196701.0","1547196701.0"
"30.0","437495395.0","504807925.0","315393393.0","557538975.0","256905539.0","504910397.0","307998406.0","452600332.0","594381447.0","315393724.0","442093582.0","377350951.0","377350951.0"
"13.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0"
"50.0","1547017446.0","1547018010.0","1547017446.0","1547014411.0","1547014411.0","1547018010.0","1547017446.0","1547017446.0","1547018010.0","1547017446.0","1547017446.0","1547017446.0","1547017446.0"
"13.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0"
"10.0","1531801122.0","1531787589.0","1531801122.0","1531801305.0","1531801305.0","1531801305.0","1531787977.0","1531801122.0","1531801122.0","1531787589.0","1531801305.0","1531801305.0","1531801305.0"
"13.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0","1547193151.0"
"10.0","1531787977.0","1531787589.0","1531787589.0","1531787977.0","1531787977.0","1531801305.0","1531801122.0","1531801305.0","1531787977.0","1531801305.0","1531801305.0","1531801122.0","1531801122.0"
"50.0","1547018010.0","1547017446.0","1547017446.0","1547014411.0","1547017446.0","1547014411.0","1547017446.0","1547017446.0","1547018010.0","1547018010.0","1547017446.0","1547017446.0","1547017446.0"
"50.0","1547017446.0","1547018010.0","1547017446.0","1547014411.0","1547018010.0","1547018010.0","1547018010.0","1547014411.0","1547018010.0","1547017446.0","1547017446.0","1547014411.0","1547014411.0"
"70.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0"
"11.0","1547431139.0","1547429292.0","1547428994.0","1547431139.0","1547429909.0","1547429909.0","1547430147.0","1547429292.0","1547429292.0","1547429292.0","1547430147.0","1547427506.0","1547427506.0"
"30.0","445935923.0","126728362.0","504910785.0","481389487.0","383084574.0","188852428.0","324362743.0","504807317.0","584188627.0","451087500.0","256882920.0","256898418.0","256898418.0"
"80.0","1547196877.0","1547196701.0","1547195869.0","1547196222.0","1547195351.0","1547195605.0","1547196701.0","1547196222.0","1547195869.0","1547196701.0","1547195869.0","1547195869.0","1547195869.0"
"11.0","1547430644.0","1547429292.0","1547431139.0","1547430147.0","1547429909.0","1547429292.0","1547431139.0","1547427506.0","1547431139.0","1547428994.0","1547431139.0","1547429909.0","1547429909.0"
"70.0","1547192512.0","1547193062.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0"
"11.0","1547427506.0","1547429909.0","1547430147.0","1547431139.0","1547429909.0","1547429292.0","1547429292.0","1547430644.0","1547431139.0","1547431139.0","1547429909.0","1547428994.0","1547428994.0"
"13.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0"
"11.0","1547428994.0","1547427506.0","1547430147.0","1547427506.0","1547428994.0","1547429909.0","1547429909.0","1547430644.0","1547428994.0","1547429292.0","1547430147.0","1547430644.0","1547430644.0"
"40.0","1543286640.0","1543286640.0","1543286718.0","1543285418.0","1543286117.0","1543285418.0","1543285418.0","1543286117.0","1543286640.0","1543286062.0","1543286600.0","1543286117.0","1543286117.0"
"13.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0"
"11.0","1547427506.0","1547429909.0","1547430644.0","1547427506.0","1547431139.0","1547429909.0","1547430644.0","1547429292.0","1547430147.0","1547431139.0","1547430644.0","1547427506.0","1547427506.0"
"11.0","1547430644.0","1547428994.0","1547429292.0","1547429909.0","1547430644.0","1547429292.0","1547431139.0","1547430644.0","1547429909.0","1547431139.0","1547430644.0","1547430147.0","1547430147.0"
"40.0","1543286117.0","1543286718.0","1543286640.0","1543286600.0","1543286062.0","1543286718.0","1543286718.0","1543285418.0","1543286117.0","1543286640.0","1543286117.0","1543286600.0","1543286600.0"
"20.0","365679302.0","469458868.0","557540359.0","349009462.0","264162202.0","469978449.0","587473775.0","365679358.0","469978713.0","1543286640.0","587631862.0","514693126.0","514693126.0"
"70.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547192512.0","1547193062.0","1547192512.0","1547193062.0","1547192512.0","1547192512.0","1547193062.0","1547193062.0","1547193062.0"
"20.0","587631933.0","1547175580.0","413779384.0","445935880.0","527089901.0","383082996.0","481209234.0","469977282.0","445934769.0","443624723.0","456098758.0","504898881.0","504898881.0"
"80.0","1547196222.0","1547195869.0","1547196701.0","1547196701.0","1547195351.0","1547196222.0","1547195605.0","1547195351.0","1547195605.0","1547196701.0","1547195351.0","1547195351.0","1547195351.0"
"13.0","1547193151.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193151.0"
"13.0","1547193151.0","1547193151.0","1547193151.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193151.0","1547193891.0","1547193891.0","1547193891.0","1547193891.0"
"40.0","1543286718.0","1543286600.0","1543286640.0","1543286600.0","1543286117.0","1543286600.0","1543286640.0","1543286062.0","1543286062.0","1543284750.0","1543286062.0","1543285418.0","1543285418.0"
